Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2022-05-24,24.4,12.4,17.6,4.22,16.4,92.0,59.0,83.38,11.58,90.0,2.8,0.2,0.87,0.67,0.6,147.42,105.39,120.0,0.0,0.0
2022-05-25,25.3,13.9,18.81,3.71,17.3,92.0,57.0,81.58,12.59,89.5,2.4,0.2,0.87,0.7,0.5,174.5,100.03,125.0,0.2,0.04
2022-05-26,29.5,13.3,19.23,5.23,17.15,93.0,37.0,78.71,19.02,90.0,2.4,0.3,0.78,0.5,0.6,196.5,110.05,181.0,0.2,0.04
2022-05-27,26.7,13.9,18.69,3.97,17.8,92.0,55.0,84.42,11.55,90.5,2.2,0.3,0.81,0.49,0.6,135.96,89.35,95.0,0.0,0.0
2022-05-28,30.0,14.1,19.85,5.39,18.45,92.0,34.0,76.25,19.25,86.5,2.4,0.2,0.98,0.65,0.8,158.75,110.49,108.5,0.0,0.0
2022-05-29,31.8,15.3,21.41,5.05,19.8,92.0,33.0,73.21,20.99,79.5,3.4,0.2,1.42,0.97,1.15,198.08,104.71,207.5,0.0,0.0
2022-05-30,21.6,17.5,19.09,1.11,19.05,91.0,70.0,86.96,5.48,89.5,3.1,0.4,1.24,0.69,1.2,187.83,81.23,187.0,32.0,2.28
2022-05-31,19.0,16.6,17.52,0.85,17.1,91.0,86.0,88.04,1.3,88.0,3.6,0.5,2.15,0.8,2.05,163.04,32.05,158.0,32.0,0.85
2022-06-01,17.4,16.1,16.61,0.37,16.5,92.0,90.0,91.25,0.68,91.0,1.8,0.3,0.89,0.47,0.85,201.25,75.79,240.5,48.6,2.51
2022-06-02,18.7,16.0,17.18,0.91,16.8,92.0,86.0,90.92,1.61,91.5,1.4,0.2,0.59,0.29,0.5,179.96,103.78,203.0,16.0,2.36
2022-06-03,17.9,16.6,17.2,0.38,17.1,91.0,85.0,89.08,2.0,89.5,3.4,0.7,2.22,0.79,2.25,202.67,21.7,197.5,24.2,1.2
2022-06-04,18.9,15.4,17.24,0.91,17.35,91.0,78.0,86.83,4.0,88.5,2.3,0.3,1.38,0.57,1.45,214.08,49.91,219.5,6.8,0.5
2022-06-05,22.2,16.8,19.0,1.74,18.8,89.0,71.0,81.92,6.04,85.0,2.7,0.3,1.4,0.71,1.5,137.38,89.54,101.0,0.8,0.08
2022-06-06,24.4,16.3,19.56,2.44,18.65,92.0,63.0,83.46,9.85,89.0,2.0,0.3,0.72,0.45,0.55,174.67,120.35,157.5,0.2,0.04
2022-06-07,20.5,18.1,19.28,0.72,19.3,92.0,83.0,88.92,2.52,89.5,2.1,0.2,0.95,0.59,0.7,194.67,88.81,197.5,7.8,0.65
2022-06-08,21.4,18.3,19.24,1.0,18.8,92.0,77.0,86.96,5.49,90.0,2.6,0.3,1.19,0.62,1.25,221.29,49.76,222.0,0.4,0.06
2022-06-09,20.8,18.0,18.86,0.98,18.3,91.0,81.0,88.62,3.35,90.5,1.2,0.2,0.68,0.33,0.6,222.25,101.5,214.5,7.0,0.54
2022-06-10,23.9,16.2,19.53,2.21,18.95,92.0,63.0,82.25,10.6,89.0,2.9,0.3,1.12,0.72,1.0,195.75,109.53,246.0,15.4,1.82
2022-06-11,19.3,12.7,17.68,1.77,18.0,90.0,60.0,76.0,7.25,77.5,3.2,0.2,1.78,0.79,1.8,142.79,53.25,139.5,2.2,0.37
2022-06-12,20.3,7.8,12.31,3.96,11.05,92.0,39.0,78.62,18.57,90.0,1.5,0.1,0.67,0.41,0.6,146.12,94.23,107.5,0.0,0.0
2022-06-13,20.1,6.6,11.88,5.18,10.35,93.0,49.0,79.29,16.23,90.0,2.0,0.2,0.87,0.54,0.75,117.5,87.41,108.5,0.2,0.04
2022-06-14,19.0,10.6,14.01,2.74,13.1,92.0,78.0,89.46,4.09,91.0,1.3,0.2,0.57,0.29,0.5,141.04,96.07,113.0,2.6,0.22
2022-06-15,21.5,13.0,16.05,2.73,14.75,93.0,61.0,86.79,9.5,92.0,3.0,0.2,0.76,0.65,0.55,159.88,99.28,134.0,0.2,0.04
2022-06-16,23.5,11.3,16.42,3.67,15.75,93.0,62.0,84.58,10.33,90.5,3.0,0.2,0.89,0.72,0.65,145.71,102.21,111.5,0.2,0.04
2022-06-17,29.9,12.7,18.65,6.03,14.9,93.0,38.0,79.71,18.61,92.0,1.8,0.1,0.71,0.41,0.7,157.46,110.82,96.0,0.2,0.04
2022-06-18,20.5,16.5,18.44,1.05,18.25,91.0,76.0,82.83,4.85,82.5,4.4,0.4,1.37,1.06,1.1,138.54,71.4,141.0,3.0,0.22
2022-06-19,20.0,16.0,17.65,1.13,17.4,88.0,59.0,71.79,8.75,72.0,2.8,0.2,1.44,0.81,1.55,94.12,60.18,89.0,0.2,0.04
2022-06-20,20.7,14.9,17.2,1.95,16.1,91.0,67.0,84.33,8.19,88.5,1.7,0.2,0.72,0.39,0.65,164.04,104.08,128.5,0.0,0.0
2022-06-21,23.2,12.9,16.71,3.41,15.25,93.0,69.0,87.42,8.22,91.5,1.5,0.1,0.61,0.4,0.45,195.83,117.87,250.0,0.0,0.0
2022-06-22,26.8,14.4,19.0,4.39,17.8,93.0,58.0,81.79,13.54,89.5,2.9,0.1,0.91,0.81,0.5,138.0,113.8,100.0,0.0,0.0
2022-06-23,31.5,14.0,20.43,6.33,17.6,92.0,36.0,75.08,21.4,89.5,2.3,0.3,0.88,0.53,0.75,132.12,104.1,80.5,0.0,0.0
2022-06-24,23.0,15.4,19.35,2.24,19.0,91.0,68.0,83.33,7.83,85.5,2.7,0.1,1.06,0.67,0.9,202.08,91.63,206.0,0.0,0.0
2022-06-25,19.2,17.4,18.25,0.49,18.2,93.0,82.0,88.83,3.51,90.0,3.0,0.4,1.65,0.83,1.9,156.21,75.01,182.5,2.0,0.26
2022-06-26,18.1,16.4,17.25,0.44,17.2,90.0,84.0,87.75,1.92,88.5,3.1,0.3,2.13,0.69,2.25,181.88,29.44,190.5,22.0,1.13
2022-06-27,19.9,15.0,17.34,1.43,17.1,92.0,71.0,84.62,7.35,87.5,3.5,0.2,1.61,1.16,1.25,135.58,100.16,92.0,2.4,0.22
2022-06-28,22.3,11.9,16.54,3.42,15.7,93.0,66.0,85.12,9.95,90.5,1.6,0.1,0.6,0.34,0.6,137.62,118.03,73.5,0.0,0.0
2022-06-29,27.8,13.5,17.63,4.46,15.8,93.0,51.0,80.38,13.93,87.5,3.5,0.2,1.31,1.08,0.75,164.92,108.85,135.5,0.0,0.0
2022-06-30,21.9,9.2,14.72,4.29,13.55,93.0,57.0,82.17,13.06,90.0,2.7,0.1,0.79,0.72,0.55,117.75,73.62,106.5,0.0,0.0
2022-07-01,20.7,9.3,14.67,3.91,14.35,93.0,69.0,86.58,8.34,91.0,2.4,0.2,0.65,0.56,0.4,126.12,114.03,78.0,0.0,0.0
2022-07-02,23.4,11.7,16.61,4.12,14.9,93.0,65.0,85.25,10.6,91.5,1.5,0.2,0.68,0.44,0.5,132.79,92.89,109.5,0.2,0.04
2022-07-03,30.2,13.7,19.34,6.07,16.6,93.0,45.0,79.29,18.25,90.5,1.3,0.2,0.6,0.29,0.55,202.12,116.26,236.5,0.0,0.0
2022-07-04,24.1,16.7,18.65,1.83,18.15,92.0,71.0,87.75,5.6,90.0,1.4,0.3,0.78,0.26,0.75,192.92,104.34,223.0,0.0,0.0
2022-07-05,28.9,16.0,19.94,4.73,17.05,93.0,35.0,78.29,21.3,92.0,2.9,0.2,0.89,0.81,0.5,200.58,99.39,267.0,0.4,0.06
2022-07-06,27.9,12.3,18.27,5.05,16.7,92.0,42.0,80.21,16.66,90.5,1.7,0.2,0.63,0.37,0.55,127.46,97.82,87.5,0.2,0.04
2022-07-07,28.8,13.6,18.44,5.08,16.85,93.0,40.0,80.42,16.67,91.0,1.7,0.3,0.68,0.38,0.55,128.79,98.01,89.5,0.0,0.0
2022-07-08,22.4,14.1,17.84,3.09,17.85,93.0,69.0,84.67,8.8,89.0,2.5,0.2,1.08,0.71,0.95,169.54,88.77,178.5,0.0,0.0
2022-07-09,22.4,17.3,19.35,1.7,18.95,91.0,66.0,83.12,8.4,86.5,2.8,0.2,1.28,0.76,1.15,178.5,86.67,156.5,0.0,0.0
2022-07-10,24.4,15.9,19.08,2.78,18.35,92.0,62.0,83.88,9.54,87.5,2.3,0.3,0.81,0.54,0.6,182.71,113.71,189.5,0.0,0.0
2022-07-11,29.3,13.7,19.84,6.09,17.4,93.0,36.0,74.38,22.77,90.0,2.2,0.2,0.8,0.56,0.6,86.29,81.77,60.5,0.0,0.0
2022-07-12,29.5,18.4,23.03,3.54,22.85,80.0,34.0,56.21,14.85,50.5,5.0,0.6,2.0,1.12,1.8,181.92,89.56,158.0,0.0,0.0
2022-07-13,19.3,16.8,18.03,0.67,18.15,90.0,71.0,79.62,5.55,79.5,2.7,0.4,1.62,0.52,1.65,100.0,31.04,103.0,4.4,0.52
2022-07-14,22.6,17.4,19.96,1.72,19.35,91.0,76.0,85.42,4.79,87.5,3.2,0.3,1.6,0.88,1.45,131.25,88.49,98.5,2.8,0.17
2022-07-15,26.5,16.6,19.43,3.14,17.9,93.0,61.0,86.5,10.4,92.0,1.2,0.1,0.57,0.31,0.5,131.17,107.52,104.5,0.2,0.04
2022-07-16,31.4,13.3,20.76,6.14,18.05,93.0,40.0,75.92,20.0,92.0,1.8,0.2,0.84,0.48,0.75,102.42,79.26,70.0,0.0,0.0
2022-07-17,23.7,17.4,20.65,1.99,20.6,86.0,58.0,70.83,8.63,68.5,4.6,0.3,1.86,1.34,1.3,162.5,70.13,145.0,0.0,0.0
2022-07-18,18.4,16.3,17.35,0.64,17.35,91.0,77.0,88.83,3.23,90.0,2.5,0.4,1.43,0.5,1.4,154.0,44.38,149.0,13.0,0.63
2022-07-19,23.8,16.9,18.79,2.2,17.6,93.0,67.0,86.38,7.7,91.0,2.5,0.4,1.47,0.64,1.45,186.46,106.08,219.0,10.6,1.04
2022-07-20,19.7,17.3,18.24,0.73,18.2,91.0,78.0,86.17,4.06,87.0,1.9,0.3,0.92,0.43,0.9,148.04,68.71,138.0,0.6,0.09
2022-07-21,24.3,17.0,19.34,2.16,18.1,92.0,63.0,85.42,9.53,90.5,1.9,0.2,0.77,0.47,0.65,221.58,95.73,259.0,1.8,0.15
2022-07-22,26.9,14.5,19.06,4.37,17.85,93.0,64.0,85.08,11.09,92.0,1.7,0.2,0.62,0.44,0.5,140.96,106.41,82.0,0.0,0.0
2022-07-23,26.8,13.1,18.42,4.38,16.95,93.0,57.0,84.54,10.45,90.5,2.2,0.2,0.8,0.56,0.75,144.21,96.52,98.0,0.0,0.0
2022-07-24,23.7,16.8,19.5,2.02,18.95,92.0,61.0,82.67,10.78,89.0,2.4,0.1,0.94,0.69,0.95,195.0,93.66,182.0,0.0,0.0
2022-07-25,20.5,14.2,17.62,2.0,17.85,93.0,78.0,89.17,5.37,92.0,1.4,0.2,0.54,0.29,0.5,184.92,109.71,222.0,0.2,0.04
2022-07-26,20.8,17.0,19.03,1.18,18.55,92.0,76.0,85.96,6.36,90.0,1.7,0.2,0.75,0.44,0.75,181.21,82.57,192.0,0.0,0.0
2022-07-27,22.3,15.3,18.33,2.16,17.3,93.0,70.0,86.79,8.35,91.5,2.0,0.3,0.73,0.43,0.5,133.67,86.13,113.5,0.0,0.0
2022-07-28,30.3,13.9,19.88,5.72,17.95,94.0,40.0,79.42,18.68,91.0,2.6,0.1,0.87,0.63,0.6,155.25,123.87,121.0,0.2,0.04
2022-07-29,21.4,13.4,19.07,1.9,19.25,90.0,62.0,78.46,8.62,81.0,3.8,0.4,1.4,1.04,1.0,137.42,84.1,126.5,6.2,0.89
2022-07-30,20.4,9.5,13.88,3.79,12.2,94.0,53.0,81.38,15.33,91.0,2.7,0.2,0.98,0.85,0.5,119.17,59.27,103.5,0.2,0.04
2022-07-31,20.1,8.6,13.87,4.09,13.3,93.0,59.0,82.0,13.11,90.0,2.1,0.1,0.8,0.64,0.5,132.96,90.84,105.0,0.0,0.0
2022-08-01,23.0,9.6,15.31,4.72,14.0,93.0,58.0,82.46,12.22,89.0,2.3,0.1,0.87,0.64,0.55,165.17,102.24,137.5,0.0,0.0
2022-08-02,22.0,12.1,16.45,3.43,15.45,93.0,69.0,86.38,8.64,91.5,2.1,0.2,0.72,0.54,0.55,167.42,115.82,123.0,0.0,0.0
2022-08-03,23.3,16.9,19.36,2.25,18.05,92.0,70.0,84.79,7.97,90.5,1.9,0.2,0.74,0.52,0.5,146.83,97.47,131.0,0.0,0.0
2022-08-04,29.6,13.5,19.51,5.18,18.2,93.0,50.0,82.75,14.26,91.5,1.4,0.2,0.6,0.3,0.55,183.67,109.36,190.5,0.2,0.04
2022-08-05,22.1,16.3,19.54,1.72,19.45,92.0,67.0,82.46,9.54,87.5,3.1,0.2,1.34,0.99,0.8,130.83,84.82,107.0,2.0,0.29
2022-08-06,19.1,15.2,17.66,1.05,17.95,90.0,75.0,82.71,4.87,82.5,2.7,0.2,1.52,0.73,1.65,112.25,58.95,103.0,1.6,0.13
2022-08-07,18.7,17.2,17.89,0.46,17.85,92.0,88.0,90.38,1.21,91.0,3.1,0.2,1.68,0.87,1.95,132.75,89.7,102.5,29.0,1.84
2022-08-08,22.6,17.4,18.89,1.61,18.05,93.0,74.0,87.75,6.41,92.0,2.7,0.5,1.28,0.63,1.1,217.0,77.6,236.0,5.4,0.47
2022-08-09,20.6,17.5,18.65,0.96,18.35,92.0,81.0,89.33,2.94,90.0,1.6,0.3,0.6,0.34,0.55,166.79,100.37,131.5,4.0,0.41
2022-08-10,22.0,12.3,17.75,2.8,18.2,93.0,42.0,81.42,17.18,91.5,5.9,0.2,2.22,1.87,1.1,235.0,84.97,276.0,33.2,2.94
2022-08-11,19.5,13.9,15.66,1.64,15.2,91.0,66.0,85.71,7.27,89.0,4.2,0.4,1.7,1.11,1.25,194.71,72.37,205.0,11.4,0.88
2022-08-12,20.6,14.6,16.77,1.98,15.85,93.0,68.0,86.46,8.03,90.5,3.5,0.4,1.24,1.03,0.65,176.17,98.41,175.0,5.6,0.55
2022-08-13,22.5,13.3,18.38,2.9,18.55,93.0,63.0,78.54,9.86,78.5,3.5,0.3,1.67,1.07,1.8,131.5,100.84,102.0,0.0,0.0
2022-08-14,23.1,12.6,17.03,3.56,16.05,93.0,65.0,85.42,9.85,91.0,3.0,0.2,1.02,0.86,0.65,148.29,90.28,107.0,0.0,0.0
2022-08-15,30.4,14.1,19.88,5.64,16.75,93.0,44.0,81.58,17.3,92.0,1.4,0.2,0.65,0.35,0.6,190.79,116.81,164.5,0.0,0.0
2022-08-16,27.8,15.5,20.79,3.6,20.55,91.0,40.0,72.54,14.5,75.0,3.1,0.3,1.42,0.9,1.05,164.92,97.05,173.0,0.0,0.0
2022-08-17,21.4,17.4,19.12,1.29,19.05,92.0,84.0,89.04,2.74,90.0,1.5,0.3,0.89,0.41,0.9,236.42,118.13,271.0,6.4,0.68
2022-08-18,22.3,17.2,19.15,1.66,18.7,93.0,73.0,89.17,5.55,92.0,1.7,0.2,0.6,0.36,0.5,165.25,114.39,200.5,1.0,0.1
2022-08-19,19.1,12.3,14.16,1.8,13.45,87.0,45.0,73.71,13.72,81.0,4.5,0.6,2.32,0.93,2.35,172.0,31.25,164.5,12.8,0.82
2022-08-20,20.0,11.5,15.58,2.78,15.4,86.0,40.0,66.33,14.43,65.0,3.6,0.4,1.46,0.89,1.05,148.75,107.02,119.0,0.0,0.0
2022-08-21,19.8,14.0,15.95,1.87,15.5,92.0,70.0,85.5,6.92,88.0,2.5,0.3,1.01,0.58,0.9,220.12,65.84,228.0,3.4,0.33
2022-08-22,21.3,14.9,17.71,2.08,17.1,91.0,60.0,80.38,9.97,84.5,3.9,0.2,1.62,1.14,1.35,149.83,87.39,99.0,0.0,0.0
2022-08-23,22.5,14.6,18.33,2.6,17.95,93.0,68.0,84.83,8.23,87.0,3.0,0.4,1.44,0.75,1.35,136.04,75.55,111.0,3.6,0.39
2022-08-24,22.7,15.0,18.93,2.6,18.9,93.0,71.0,84.08,7.33,86.0,3.0,0.4,1.62,0.88,1.6,148.42,70.0,113.5,0.2,0.04
2022-08-25,23.7,16.1,19.9,2.19,19.9,93.0,69.0,84.21,7.98,86.5,3.0,0.3,1.17,0.88,0.75,124.42,82.1,99.5,0.0,0.0
2022-08-26,23.9,16.3,19.37,2.33,18.25,93.0,69.0,85.75,8.69,91.5,2.9,0.2,0.92,0.79,0.55,144.75,92.68,109.5,0.0,0.0
2022-08-27,25.0,16.2,19.78,2.82,18.7,93.0,64.0,84.58,10.35,90.5,2.8,0.1,0.95,0.86,0.5,152.75,104.04,113.5,0.0,0.0
2022-08-28,23.0,14.4,18.4,2.65,18.4,93.0,65.0,84.46,9.07,87.5,5.0,0.4,1.7,1.35,1.3,154.83,81.48,169.5,0.4,0.08
2022-08-29,17.7,14.5,15.95,0.94,15.7,86.0,58.0,73.17,9.31,74.5,4.6,2.3,2.95,0.64,2.85,173.88,18.35,169.0,6.6,0.47
2022-08-30,20.1,13.8,16.54,2.23,15.85,92.0,56.0,74.21,12.81,75.0,3.7,0.6,2.09,1.07,2.25,125.33,43.71,111.5,5.4,0.49
2022-08-31,21.7,14.8,17.5,2.58,16.9,91.0,55.0,77.67,13.79,84.0,4.7,0.2,2.2,1.41,1.75,95.75,57.09,95.0,8.4,0.58
2022-09-01,23.1,10.6,16.99,4.16,17.4,93.0,59.0,77.21,12.33,75.0,3.5,0.2,1.33,1.16,0.75,131.17,83.24,111.0,0.0,0.0
