Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2022-09-11,36.5,13.9,18.97,4.19,17.9,94.0,25.0,81.21,13.22,86.0,4.6,0.2,1.42,0.99,1.05,142.11,88.92,105.0,31.4,0.69
2022-09-18,24.0,12.4,17.71,2.23,17.4,93.0,55.0,84.18,10.12,89.0,4.6,0.3,1.55,0.98,1.3,150.32,83.8,121.0,68.2,1.45
2022-09-25,25.9,8.7,17.69,3.51,18.1,93.0,37.0,78.81,14.38,82.0,3.5,0.1,1.38,0.93,1.1,157.3,91.91,123.0,32.6,0.9
2022-10-02,26.3,16.0,19.0,1.96,18.7,93.0,60.0,84.69,8.01,87.0,3.8,0.2,1.62,0.92,1.5,148.51,83.52,124.0,67.0,1.45
2022-10-09,31.2,15.1,20.65,2.93,20.5,94.0,39.0,81.2,11.47,84.0,4.4,0.2,1.57,0.93,1.4,158.38,84.12,135.5,20.8,0.68
2022-10-16,24.4,16.7,19.88,1.54,19.8,93.0,75.0,88.47,4.27,90.0,3.6,0.2,1.54,0.94,1.4,154.77,78.68,143.5,98.2,1.63
2022-10-23,30.0,18.2,21.78,2.2,21.2,93.0,57.0,83.8,9.21,87.0,3.5,0.1,1.37,0.9,1.2,163.09,88.47,140.5,21.8,0.53
2022-10-30,35.7,15.0,22.82,4.23,22.2,93.0,38.0,79.01,13.71,83.0,4.1,0.0,1.51,1.15,1.05,154.76,95.51,117.0,5.4,0.22
2022-11-06,26.0,13.6,19.05,3.02,18.6,93.0,40.0,75.87,13.95,81.0,4.8,0.0,2.02,1.2,2.1,146.28,69.35,148.0,100.6,1.27
2022-11-13,26.6,13.6,20.78,3.25,21.2,94.0,57.0,80.17,10.16,81.0,4.7,0.2,1.64,1.11,1.35,135.08,71.24,112.5,31.8,0.69
2022-11-20,31.2,12.1,22.35,3.67,22.6,94.0,46.0,74.69,14.79,75.0,4.3,0.0,1.63,1.18,1.3,128.2,75.96,103.0,22.4,1.01
2022-11-27,32.4,17.6,22.83,2.61,22.55,93.0,46.0,81.31,10.9,84.0,4.8,0.1,1.52,1.05,1.2,165.48,95.15,154.5,131.0,4.35
2022-12-04,32.0,20.4,24.12,2.64,23.35,93.0,60.0,83.68,9.25,87.0,5.1,0.2,1.55,1.16,1.1,134.58,90.73,104.5,88.2,2.12
2022-12-11,31.9,19.0,24.57,2.94,24.25,94.0,53.0,81.82,11.31,87.0,4.7,0.2,1.25,1.1,0.85,151.68,94.12,113.0,28.0,0.82
2022-12-18,34.5,15.4,23.09,3.41,23.3,94.0,48.0,76.99,13.08,78.0,5.5,0.2,1.62,1.11,1.2,139.16,81.34,111.0,44.0,1.69
2022-12-25,27.1,16.8,22.4,2.23,22.6,93.0,55.0,79.04,9.59,80.0,5.1,0.2,2.01,1.18,1.85,124.0,74.45,99.0,48.2,1.46
2023-01-01,32.0,17.4,24.24,2.81,24.05,93.0,46.0,80.02,11.22,82.5,4.2,0.1,1.31,0.94,1.05,137.22,90.53,111.0,28.2,0.89
