Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2020-06-06,27.1,19.4,21.68,2.66,20.05,98.0,73.0,93.17,7.92,98.0,1.9,0.0,0.85,0.51,0.75,110.88,120.09,74.0,8.0,0.77
2020-06-07,25.8,14.0,19.3,3.6,18.7,98.0,49.0,84.12,17.01,94.0,1.9,0.2,0.9,0.49,0.85,141.71,105.53,113.5,0.2,0.04
2020-06-08,25.1,12.0,17.42,4.96,15.85,99.0,65.0,89.54,11.24,95.5,2.2,0.3,0.9,0.58,0.85,122.79,87.55,93.5,0.0,0.0
2020-06-09,24.9,18.5,21.18,2.04,20.75,98.0,89.0,95.29,2.88,96.0,3.2,0.2,0.78,0.63,0.6,187.67,125.95,203.5,5.0,0.58
2020-06-10,24.2,20.2,21.91,1.3,21.5,98.0,86.0,94.54,3.87,96.5,2.7,0.2,0.88,0.59,0.75,173.04,107.11,167.5,0.4,0.08
2020-06-11,31.4,20.0,23.92,3.84,21.8,98.0,58.0,86.33,14.41,95.5,1.3,0.2,0.71,0.32,0.65,136.42,102.16,107.5,0.0,0.0
2020-06-12,31.9,17.6,22.71,4.57,21.0,98.0,51.0,87.29,15.37,96.0,1.3,0.2,0.56,0.28,0.5,171.75,120.98,98.0,0.0,0.0
2020-06-13,32.8,17.7,22.82,5.19,21.3,98.0,42.0,82.5,19.78,94.5,4.5,0.1,1.04,1.18,0.55,149.42,98.9,99.5,0.0,0.0
2020-06-14,22.0,17.2,19.93,1.34,20.2,91.0,63.0,77.08,9.65,82.0,3.0,0.8,1.63,0.65,1.5,187.92,66.83,177.0,3.0,0.35
2020-06-15,20.5,17.0,18.39,1.23,18.25,97.0,90.0,95.21,1.59,96.0,2.6,0.4,1.38,0.66,1.35,126.96,39.67,117.0,17.2,0.71
2020-06-16,23.3,17.6,20.09,2.06,19.2,98.0,79.0,91.62,7.22,97.0,4.1,0.4,1.73,1.14,1.45,181.62,82.44,199.5,2.2,0.2
2020-06-17,24.5,17.8,21.88,1.67,21.55,94.0,75.0,82.0,5.01,82.5,3.7,0.4,2.23,0.97,2.4,94.08,61.68,76.0,0.0,0.0
2020-06-18,28.1,13.8,19.3,4.62,17.85,99.0,51.0,86.46,16.34,96.0,1.5,0.2,0.65,0.36,0.6,170.04,115.99,181.5,0.0,0.0
2020-06-19,30.4,15.5,21.39,5.09,19.3,96.0,41.0,77.5,20.41,88.5,2.7,0.3,1.1,0.73,0.9,155.21,122.83,118.5,0.0,0.0
2020-06-20,30.6,13.9,20.41,5.55,18.6,98.0,44.0,81.62,19.28,91.5,1.8,0.2,0.74,0.44,0.6,150.21,115.92,113.5,0.0,0.0
2020-06-21,31.7,14.8,20.72,5.88,18.5,98.0,47.0,85.04,17.81,95.5,2.2,0.2,0.81,0.58,0.8,173.96,115.76,126.5,0.0,0.0
2020-06-22,30.5,15.3,21.48,4.84,19.7,98.0,44.0,81.29,20.08,93.0,1.9,0.2,0.75,0.41,0.7,142.42,111.92,94.0,0.0,0.0
2020-06-23,26.7,15.6,19.89,3.32,19.25,98.0,63.0,90.04,10.44,95.0,1.9,0.2,0.65,0.4,0.6,115.21,108.01,71.5,0.0,0.0
2020-06-24,29.7,12.5,19.15,5.23,17.15,99.0,43.0,84.83,19.16,96.0,1.4,0.2,0.65,0.36,0.6,124.83,106.21,79.0,0.0,0.0
2020-06-25,30.4,13.4,19.82,6.15,17.7,98.0,42.0,83.62,19.0,92.5,3.7,0.2,0.93,0.9,0.5,145.83,95.79,108.0,0.0,0.0
2020-06-26,25.0,17.2,18.88,1.71,18.35,96.0,69.0,90.12,5.13,91.0,4.6,0.5,1.78,1.01,1.5,143.04,73.51,152.0,28.4,2.27
2020-06-27,17.4,14.2,16.12,0.98,16.2,97.0,93.0,95.42,1.21,96.0,4.1,1.3,2.56,0.77,2.4,207.83,38.58,207.5,101.6,4.33
2020-06-28,16.9,14.0,15.3,1.23,14.85,98.0,96.0,97.04,0.86,97.0,2.1,0.3,1.24,0.52,1.3,222.79,67.71,233.5,21.8,1.36
2020-06-29,22.0,15.4,18.04,2.25,16.8,98.0,78.0,91.96,7.38,96.5,3.4,0.1,1.29,0.97,0.85,184.25,126.85,141.5,2.8,0.2
2020-06-30,28.1,13.7,19.8,5.13,17.75,98.0,51.0,81.96,18.12,90.0,5.7,0.3,1.2,1.15,0.85,198.42,107.95,226.0,8.8,1.8
2020-07-01,23.9,13.2,18.94,2.7,18.4,96.0,28.0,72.83,25.03,87.5,4.7,0.6,2.15,1.32,1.8,204.54,85.49,229.0,14.2,1.95
2020-07-02,19.1,9.3,13.8,3.26,12.55,98.0,60.0,84.79,14.29,91.0,2.5,0.3,0.95,0.63,0.75,123.5,92.77,101.0,0.0,0.0
2020-07-03,19.3,12.2,15.08,2.41,13.95,98.0,65.0,85.79,12.05,92.0,2.3,0.2,0.88,0.76,0.5,184.96,104.85,160.0,0.0,0.0
2020-07-04,21.8,9.4,14.87,4.46,13.35,99.0,65.0,88.04,12.03,95.0,3.0,0.2,0.95,0.83,0.6,142.54,102.96,103.5,0.0,0.0
2020-07-05,24.2,10.6,16.6,4.92,15.0,99.0,67.0,88.79,11.26,95.0,2.2,0.2,0.76,0.54,0.6,150.29,110.54,89.0,0.0,0.0
2020-07-06,23.2,16.8,20.14,1.79,20.25,97.0,78.0,87.83,5.62,88.5,3.3,0.3,1.3,0.81,1.0,184.0,82.95,167.5,1.8,0.37
2020-07-07,20.8,18.2,19.43,0.74,19.55,98.0,89.0,94.83,2.97,95.5,2.0,0.2,1.04,0.5,0.95,192.5,78.66,200.5,4.8,0.34
2020-07-08,31.9,17.4,23.36,4.86,22.15,98.0,34.0,70.58,25.34,72.5,2.7,0.3,1.21,0.65,1.15,206.83,95.86,252.5,0.0,0.0
2020-07-09,23.2,13.2,18.66,2.76,19.3,97.0,59.0,80.12,13.69,86.5,2.4,0.3,0.95,0.68,0.75,151.42,89.2,121.0,0.0,0.0
2020-07-10,21.8,11.0,16.08,3.78,15.4,98.0,60.0,84.04,14.96,92.5,3.4,0.2,1.06,0.89,0.8,126.33,107.11,89.0,0.0,0.0
2020-07-11,30.7,11.5,18.45,6.65,15.9,99.0,46.0,84.42,16.97,92.5,1.8,0.2,0.72,0.45,0.55,173.71,111.24,184.5,0.0,0.0
2020-07-12,31.8,18.5,22.55,4.43,20.55,95.0,40.0,79.88,18.41,90.5,3.1,0.3,1.19,0.84,0.9,196.38,102.23,214.5,0.0,0.0
2020-07-13,22.1,16.5,19.27,1.78,19.8,97.0,81.0,91.62,5.02,93.0,2.3,0.3,1.04,0.55,0.95,134.88,61.94,130.5,0.2,0.04
2020-07-14,19.2,16.5,18.0,0.68,18.15,97.0,76.0,87.5,8.11,87.5,3.0,0.7,1.62,0.53,1.6,173.42,37.54,174.0,9.0,1.04
2020-07-15,19.1,15.8,17.32,1.09,16.95,92.0,65.0,77.42,8.84,78.0,2.8,0.5,1.67,0.7,1.8,116.54,55.11,110.5,0.0,0.0
2020-07-16,19.0,16.3,17.65,0.96,17.4,90.0,73.0,79.96,4.49,79.5,2.5,0.3,1.38,0.59,1.35,119.04,82.17,102.5,0.0,0.0
2020-07-17,21.8,16.2,18.03,1.88,17.25,97.0,79.0,92.25,6.02,95.5,2.6,0.3,1.08,0.65,0.85,168.58,112.18,219.5,0.6,0.09
2020-07-18,22.7,16.7,19.52,1.86,18.9,98.0,81.0,93.17,5.55,96.0,2.6,0.2,0.83,0.59,0.6,171.62,106.93,150.0,0.0,0.0
2020-07-19,24.5,16.5,19.54,2.6,18.85,98.0,69.0,90.62,9.24,96.0,2.6,0.3,0.86,0.64,0.6,111.83,76.01,100.0,0.0,0.0
2020-07-20,26.4,15.6,19.17,3.23,18.05,98.0,60.0,89.46,11.51,95.5,2.8,0.2,0.75,0.58,0.6,178.21,120.28,148.5,0.0,0.0
2020-07-21,29.0,12.7,19.11,5.69,17.0,99.0,47.0,84.83,18.32,95.0,1.6,0.2,0.7,0.39,0.6,141.75,120.63,76.0,0.2,0.04
2020-07-22,29.0,13.7,19.82,5.41,17.75,99.0,40.0,81.21,20.1,92.5,2.8,0.0,0.94,0.65,0.7,106.42,92.71,83.0,0.0,0.0
2020-07-23,25.7,12.7,18.44,4.68,17.65,98.0,65.0,86.88,12.22,92.0,3.0,0.2,0.9,0.73,0.6,122.25,97.84,99.0,0.0,0.0
2020-07-24,26.0,15.6,19.38,3.1,18.4,99.0,68.0,91.62,9.73,97.0,1.5,0.3,0.74,0.36,0.7,116.21,116.4,58.0,0.2,0.04
2020-07-25,32.8,12.9,19.76,6.66,17.75,99.0,29.0,78.88,25.26,93.5,5.3,0.3,1.45,1.3,1.0,184.92,100.23,196.5,0.0,0.0
2020-07-26,21.7,17.6,19.12,1.09,18.95,86.0,61.0,76.29,7.17,79.0,2.6,0.3,1.48,0.69,1.5,108.83,43.77,109.0,0.0,0.0
2020-07-27,25.3,17.0,19.71,2.82,18.25,95.0,62.0,85.46,10.14,89.5,2.2,0.1,0.89,0.63,0.7,170.29,113.59,134.0,0.0,0.0
2020-07-28,32.5,16.8,21.7,5.36,19.15,98.0,38.0,82.83,20.74,95.0,3.4,0.2,1.18,1.0,0.75,185.12,104.75,176.5,0.0,0.0
2020-07-29,19.2,14.9,16.9,1.34,16.7,95.0,84.0,90.21,3.15,91.0,5.7,0.6,2.46,1.26,2.45,161.21,35.82,152.5,26.6,1.15
2020-07-30,16.2,14.2,15.04,0.44,14.95,98.0,93.0,95.83,1.24,96.0,3.5,1.6,2.52,0.55,2.5,191.12,21.98,199.5,53.8,1.09
2020-07-31,20.3,14.5,17.28,1.86,17.25,98.0,80.0,93.42,5.02,95.5,3.6,0.6,2.18,1.04,2.35,140.04,76.54,100.0,15.0,0.67
2020-08-01,21.1,17.2,18.88,1.16,18.65,98.0,83.0,92.5,4.54,93.5,2.4,0.2,1.27,0.66,1.2,196.0,90.9,211.0,6.4,0.65
2020-08-02,22.3,15.3,17.99,2.52,16.95,99.0,81.0,94.04,6.12,97.5,3.0,0.3,1.02,0.91,0.5,121.33,87.82,106.5,0.2,0.04
2020-08-03,22.8,12.6,17.2,3.65,16.65,99.0,74.0,91.12,8.43,94.0,2.8,0.2,0.98,0.72,0.65,128.46,72.65,119.0,0.0,0.0
2020-08-04,23.1,13.4,17.16,3.12,16.2,99.0,72.0,91.75,9.33,96.5,2.8,0.2,0.87,0.76,0.5,144.21,103.26,103.0,0.0,0.0
2020-08-05,22.4,13.6,17.61,3.13,16.8,99.0,74.0,90.54,8.92,95.0,2.9,0.2,1.06,0.75,0.75,154.62,98.09,112.0,0.2,0.04
2020-08-06,23.7,12.5,17.4,3.74,16.4,99.0,73.0,91.46,9.28,96.5,2.5,0.1,0.97,0.78,0.6,135.29,73.58,112.5,0.0,0.0
2020-08-07,24.7,13.1,17.68,3.83,16.45,99.0,59.0,88.83,12.44,95.5,3.2,0.1,1.08,0.94,0.7,140.83,114.71,97.5,0.2,0.04
2020-08-08,23.4,13.8,17.88,3.58,17.3,99.0,68.0,89.79,10.86,96.0,2.4,0.1,1.02,0.71,0.8,120.75,80.99,104.0,0.0,0.0
2020-08-09,23.2,16.1,19.05,2.44,18.5,99.0,77.0,91.21,7.6,94.5,2.6,0.3,1.09,0.75,0.7,145.04,90.71,107.0,0.0,0.0
2020-08-10,27.4,14.7,19.51,4.07,17.65,99.0,57.0,88.25,13.67,96.5,1.5,0.2,0.73,0.4,0.6,152.67,127.4,90.5,0.0,0.0
2020-08-11,32.1,13.7,20.22,6.44,18.95,99.0,32.0,79.29,24.03,90.5,3.1,0.0,1.21,0.83,1.1,162.71,114.93,151.0,0.0,0.0
2020-08-12,21.1,18.2,19.38,0.85,19.15,91.0,80.0,85.17,2.96,85.5,2.9,0.4,1.42,0.63,1.4,173.08,49.1,173.5,0.0,0.0
2020-08-13,24.7,17.7,20.23,2.42,19.05,95.0,67.0,84.5,8.92,87.5,2.6,0.5,1.2,0.55,1.2,155.46,104.75,207.5,0.0,0.0
2020-08-14,25.2,16.9,20.88,2.52,20.65,98.0,77.0,92.5,6.43,96.0,2.3,0.3,1.05,0.47,1.05,133.08,111.37,111.0,4.6,0.82
2020-08-15,20.8,17.5,19.22,0.95,19.25,98.0,81.0,93.88,5.21,96.0,5.0,0.1,1.46,1.29,1.0,171.08,118.47,200.5,18.6,1.21
2020-08-16,21.2,18.3,19.28,1.0,18.65,98.0,89.0,95.33,3.5,97.5,3.0,0.4,1.22,0.55,1.05,156.5,87.4,181.0,28.4,1.72
2020-08-17,20.1,17.7,18.75,0.71,18.8,98.0,88.0,93.96,3.95,96.0,2.0,0.3,0.95,0.48,0.9,173.46,80.75,168.0,0.6,0.07
2020-08-18,21.2,17.7,19.17,1.28,18.5,98.0,91.0,96.29,2.24,97.0,1.7,0.3,0.88,0.32,0.9,188.04,130.83,234.0,7.0,0.65
2020-08-19,20.8,17.3,19.58,0.74,19.6,98.0,89.0,93.96,3.09,95.0,2.5,0.4,1.19,0.67,1.0,151.33,113.17,130.5,25.8,2.74
2020-08-20,18.8,14.6,16.55,1.33,16.85,98.0,90.0,94.21,2.45,94.0,4.4,0.3,2.11,1.2,2.5,180.88,77.87,174.5,29.2,1.99
2020-08-21,14.6,10.4,12.52,1.4,12.75,93.0,83.0,89.54,2.6,90.0,4.4,0.2,2.62,1.13,2.85,185.12,52.47,185.5,33.8,1.33
2020-08-22,14.9,9.4,11.76,1.95,10.75,97.0,84.0,93.46,4.32,95.5,3.4,0.2,1.15,0.99,0.6,144.71,102.72,126.5,5.0,0.36
2020-08-23,18.2,11.4,14.64,2.15,14.15,98.0,82.0,93.0,4.64,94.0,2.9,0.2,1.24,0.86,0.95,207.5,92.03,200.5,2.8,0.34
2020-08-24,21.9,12.1,16.24,3.49,15.5,99.0,62.0,87.96,13.62,96.5,3.5,0.2,1.2,1.04,0.75,123.71,78.95,110.5,1.6,0.17
2020-08-25,22.1,12.3,16.19,3.59,14.65,99.0,62.0,87.17,13.73,96.0,4.5,0.1,1.55,1.5,0.7,117.33,79.11,94.0,1.4,0.25
2020-08-26,22.9,9.1,15.17,5.1,13.65,99.0,55.0,84.25,16.28,91.5,3.0,0.2,1.13,1.02,0.7,140.54,102.3,101.0,0.0,0.0
2020-08-27,23.4,11.4,17.04,4.24,15.75,98.0,68.0,86.54,11.44,90.5,3.0,0.2,0.98,0.85,0.7,142.75,103.85,114.5,0.0,0.0
2020-08-28,24.0,13.4,17.75,3.32,17.0,99.0,73.0,92.42,8.18,96.5,3.3,0.1,0.98,0.94,0.55,122.58,96.3,93.0,0.0,0.0
2020-08-29,27.7,16.2,20.0,3.4,18.45,98.0,62.0,90.67,11.11,96.5,2.1,0.1,0.81,0.49,0.75,188.38,124.61,256.0,0.2,0.04
2020-08-30,26.9,15.7,19.56,3.5,19.25,98.0,65.0,88.83,10.4,93.5,4.0,0.2,1.5,1.16,1.0,143.08,69.98,146.0,0.4,0.08
2020-08-31,19.5,18.4,18.87,0.32,18.9,97.0,93.0,96.12,1.12,96.5,3.5,1.5,2.65,0.5,2.75,190.67,6.96,189.0,10.6,0.26
2020-09-01,21.2,18.8,19.84,0.9,19.7,98.0,88.0,94.75,3.86,97.0,3.5,0.9,2.03,0.77,2.0,151.04,77.09,122.0,15.6,0.91
2020-09-02,23.7,20.4,21.36,1.0,21.15,93.0,79.0,88.21,4.79,89.0,5.1,1.6,3.28,0.91,3.45,91.5,10.81,91.5,0.0,0.0
2020-09-03,31.7,18.4,22.9,4.3,21.1,98.0,45.0,82.96,17.11,89.5,2.3,0.2,0.92,0.57,0.8,195.58,114.19,263.0,0.0,0.0
2020-09-04,20.6,17.4,19.47,0.86,19.7,98.0,84.0,92.29,4.52,93.0,3.2,0.2,1.52,0.84,1.75,149.96,51.47,163.0,0.0,0.0
2020-09-05,22.0,18.3,19.69,1.34,19.0,98.0,84.0,92.33,4.95,94.0,2.6,0.5,1.3,0.71,1.15,147.42,58.73,136.5,3.4,0.26
2020-09-06,26.6,19.5,21.35,2.27,20.05,98.0,68.0,89.71,9.62,94.5,4.4,0.2,1.37,1.24,0.8,189.67,92.99,189.5,0.2,0.04
2020-09-07,24.2,19.4,20.6,1.32,20.0,97.0,78.0,91.58,6.05,94.0,2.8,0.3,1.45,0.79,1.35,166.0,58.93,159.0,0.2,0.04
2020-09-08,23.1,19.0,20.28,1.16,20.1,96.0,79.0,89.54,5.33,91.0,2.1,0.4,1.33,0.5,1.35,144.96,39.55,146.0,0.0,0.0
2020-09-09,23.9,19.4,21.12,1.63,20.8,97.0,76.0,89.62,6.95,91.0,2.7,0.1,1.12,0.78,0.95,163.25,89.96,141.5,0.0,0.0
2020-09-10,28.4,19.2,22.34,2.97,21.4,98.0,63.0,86.04,12.3,90.0,3.2,0.3,1.13,0.83,0.95,159.96,107.03,121.0,0.0,0.0
2020-09-11,23.8,19.7,21.29,1.28,21.1,91.0,74.0,85.54,5.76,89.0,2.3,0.3,1.17,0.54,1.1,136.21,53.67,130.5,0.0,0.0
2020-09-12,34.1,20.6,23.12,3.92,21.2,97.0,45.0,85.46,14.15,91.0,3.4,0.3,1.52,0.9,1.2,152.79,112.77,131.5,0.0,0.0
2020-09-13,26.9,19.1,21.74,2.55,20.4,96.0,64.0,85.54,9.75,89.5,3.1,0.3,1.05,0.76,0.95,164.42,100.31,113.0,0.0,0.0
2020-09-14,30.2,17.1,20.98,3.75,19.6,99.0,56.0,87.67,12.04,92.0,5.0,0.2,1.59,1.39,0.95,160.71,84.94,160.0,0.6,0.09
2020-09-15,19.6,16.9,18.15,0.62,18.1,97.0,64.0,83.54,12.02,89.5,5.2,1.3,2.39,0.96,2.25,164.58,24.66,157.0,14.0,0.69
2020-09-16,21.8,16.8,18.85,1.69,18.1,98.0,86.0,94.58,4.17,97.0,1.9,0.3,1.05,0.42,1.1,204.83,65.98,217.5,6.6,0.39
2020-09-17,25.4,19.0,20.98,1.94,20.0,98.0,70.0,90.71,9.14,97.0,3.2,0.3,1.32,0.85,1.2,154.88,67.48,174.0,0.2,0.04
2020-09-18,23.8,19.2,21.18,1.53,20.6,98.0,81.0,91.88,6.31,95.0,2.3,0.3,0.95,0.5,0.8,154.29,102.36,127.5,0.6,0.12
2020-09-19,29.5,18.3,21.61,3.27,20.8,99.0,64.0,90.83,10.79,97.0,3.2,0.2,0.88,0.65,0.7,193.92,118.12,220.5,0.0,0.0
2020-09-20,21.4,15.8,18.45,1.82,18.2,96.0,83.0,89.04,4.07,89.0,4.5,2.1,3.53,0.55,3.7,186.04,10.95,187.0,3.8,0.28
2020-09-21,18.7,15.5,16.51,0.83,16.1,97.0,72.0,90.29,7.79,93.0,3.9,1.3,2.73,0.65,2.8,180.33,20.34,190.0,22.6,1.06
2020-09-22,18.3,14.6,16.32,0.87,16.2,97.0,82.0,89.75,4.14,89.5,2.8,0.5,1.51,0.6,1.55,171.67,64.63,184.0,13.0,0.65
2020-09-23,20.5,16.1,17.77,1.56,17.75,98.0,92.0,96.17,2.06,97.0,1.9,0.3,1.04,0.42,1.05,195.29,98.21,196.0,12.0,0.7
2020-09-24,23.2,19.1,20.74,1.3,20.3,98.0,79.0,90.96,5.9,93.0,2.9,0.2,1.55,0.84,1.55,155.17,80.92,117.5,0.2,0.04
2020-09-25,25.4,16.3,20.16,2.89,19.75,99.0,69.0,89.33,10.61,95.0,3.6,0.2,1.28,1.07,0.75,148.71,90.32,114.5,0.0,0.0
2020-09-26,26.4,17.3,21.24,3.14,20.55,98.0,62.0,85.71,13.09,91.0,3.7,0.3,1.26,1.15,0.6,140.08,97.2,113.5,0.0,0.0
2020-09-27,27.7,18.4,21.72,2.65,21.45,99.0,71.0,90.12,8.92,93.0,3.4,0.2,1.31,0.94,1.1,175.17,89.09,167.0,0.0,0.0
2020-09-28,27.5,20.0,23.2,2.31,23.15,97.0,74.0,87.5,7.14,89.0,3.1,0.6,1.5,0.64,1.55,117.58,118.51,72.5,3.2,0.57
2020-09-29,23.0,18.9,20.6,1.06,20.35,97.0,83.0,91.46,4.12,92.0,2.8,0.4,1.67,0.63,1.8,145.46,48.42,163.0,4.2,0.29
2020-09-30,27.7,19.8,22.27,2.6,20.75,98.0,72.0,91.08,9.3,96.5,3.8,0.2,1.25,0.99,0.85,193.79,98.04,188.5,2.0,0.12
2020-10-01,33.2,22.3,25.56,3.69,23.4,97.0,56.0,85.0,14.11,93.0,2.3,0.3,1.12,0.59,1.1,171.0,113.82,118.5,0.0,0.0
2020-10-02,40.9,21.7,28.32,6.68,25.1,98.0,26.0,74.75,25.94,88.5,3.5,0.4,1.27,0.77,1.0,192.71,126.08,263.0,0.0,0.0
2020-10-03,24.6,20.6,21.8,1.11,21.4,97.0,86.0,94.04,3.2,95.5,4.9,0.5,2.88,1.0,2.9,175.96,41.14,188.0,13.2,0.91
2020-10-04,20.4,19.1,19.77,0.34,19.75,97.0,94.0,96.46,0.78,97.0,3.9,1.8,3.2,0.62,3.3,119.67,28.4,110.0,47.8,1.18
2020-10-05,24.6,19.9,22.31,1.65,22.55,97.0,84.0,91.29,4.23,91.5,4.0,0.4,2.06,1.04,1.8,94.88,24.7,93.0,5.4,0.4
2020-10-06,24.5,20.7,22.55,1.09,22.35,98.0,82.0,91.08,6.5,93.0,2.3,0.3,1.21,0.65,1.15,158.33,74.61,152.0,0.0,0.0
2020-10-07,22.9,20.7,21.6,0.75,21.3,97.0,90.0,93.67,2.62,93.0,2.3,0.4,1.05,0.46,1.05,142.54,69.75,137.5,1.0,0.1
2020-10-08,25.3,20.6,21.95,1.0,21.8,97.0,86.0,94.29,3.47,96.0,5.5,0.3,1.85,1.39,1.45,169.88,84.16,166.5,4.0,0.41
2020-10-09,20.9,19.8,20.5,0.3,20.55,98.0,95.0,97.17,0.87,97.0,2.3,0.4,1.15,0.45,1.1,186.83,55.6,183.5,27.2,1.74
2020-10-10,25.6,18.3,21.0,2.4,19.9,98.0,52.0,82.88,16.2,90.5,3.4,0.4,1.64,0.95,1.65,158.0,74.83,153.0,0.2,0.04
2020-10-11,24.3,17.7,20.24,2.26,19.65,97.0,59.0,81.88,13.23,86.0,3.6,0.3,1.42,1.11,0.95,135.21,78.89,104.5,2.6,0.38
2020-10-12,25.1,13.5,19.93,3.97,19.1,97.0,59.0,77.58,13.01,78.0,3.7,0.4,1.49,1.11,1.0,148.08,97.92,113.0,0.0,0.0
2020-10-13,27.6,14.4,20.72,4.95,21.7,99.0,59.0,84.08,13.77,88.5,3.3,0.3,1.32,1.05,0.8,137.96,95.69,108.0,0.0,0.0
2020-10-14,24.3,20.6,22.29,1.2,22.3,97.0,77.0,88.12,6.38,88.0,2.7,0.5,1.38,0.63,1.3,183.92,60.67,165.0,0.0,0.0
2020-10-15,23.7,20.3,21.92,0.8,22.05,91.0,71.0,81.67,5.11,81.0,2.8,0.3,1.65,0.65,1.7,141.12,49.35,129.0,0.0,0.0
2020-10-16,23.9,18.9,21.41,1.42,21.0,89.0,59.0,76.21,8.17,78.5,3.6,0.5,1.86,0.85,1.75,163.29,55.0,157.5,0.2,0.04
2020-10-17,25.1,15.2,20.72,2.8,20.5,95.0,57.0,75.54,12.28,76.0,3.8,0.6,1.9,1.07,1.85,115.71,54.28,110.0,0.2,0.04
2020-10-18,24.5,17.7,21.5,2.18,22.35,92.0,70.0,79.79,6.47,79.0,3.8,0.4,2.14,1.16,2.1,113.71,61.65,88.0,0.0,0.0
2020-10-19,27.8,22.2,23.81,1.82,23.05,87.0,67.0,79.08,6.44,81.0,3.8,0.6,2.2,0.94,2.3,112.33,70.39,94.0,0.0,0.0
2020-10-20,27.7,20.0,23.3,2.54,22.65,98.0,66.0,84.38,10.8,88.0,3.6,0.2,1.34,1.08,1.0,152.33,83.33,119.0,0.0,0.0
2020-10-21,24.7,19.3,22.11,1.71,22.55,98.0,83.0,91.92,5.49,91.5,3.2,0.3,1.34,0.88,1.2,141.04,84.12,140.0,1.4,0.21
2020-10-22,26.9,22.0,23.7,1.55,23.1,92.0,67.0,82.46,8.58,83.0,4.4,1.3,2.65,0.86,2.5,95.71,10.72,95.0,0.0,0.0
2020-10-23,26.9,21.6,23.64,1.87,22.85,87.0,57.0,73.08,9.49,76.0,4.8,1.1,3.01,1.02,2.75,83.29,18.82,82.5,1.0,0.17
2020-10-24,26.1,19.0,22.48,2.19,22.55,96.0,68.0,84.12,8.28,84.5,3.0,0.2,1.32,0.79,1.35,144.92,92.99,107.0,0.0,0.0
2020-10-25,25.1,20.3,22.29,1.47,21.95,98.0,70.0,88.88,8.77,91.0,3.9,0.3,1.19,1.01,0.65,165.29,85.57,149.5,0.0,0.0
2020-10-26,27.2,19.0,22.65,2.75,22.0,98.0,64.0,85.0,12.1,90.0,3.9,0.3,1.62,1.26,0.95,120.08,82.85,98.0,3.6,0.48
2020-10-27,32.4,18.0,23.69,4.85,22.6,98.0,42.0,79.75,17.47,83.5,5.2,0.1,1.29,1.28,0.8,182.62,108.75,155.0,0.0,0.0
2020-10-28,35.3,18.3,25.01,5.72,24.2,98.0,25.0,72.5,25.03,79.5,4.2,0.2,1.76,1.43,1.6,145.54,102.02,104.5,0.0,0.0
2020-10-29,27.0,19.0,23.09,2.49,23.2,98.0,65.0,84.29,10.52,86.5,4.1,0.2,1.97,1.35,1.9,142.04,70.36,112.0,2.6,0.53
2020-10-30,22.9,18.9,20.32,1.18,19.95,95.0,83.0,91.5,3.4,92.5,5.3,1.7,3.02,0.88,2.8,148.62,40.09,150.5,109.8,3.82
2020-10-31,23.0,18.4,20.13,1.29,20.3,92.0,62.0,79.88,9.58,81.0,2.7,0.7,1.72,0.61,1.8,142.42,81.1,112.5,24.0,1.52
2020-11-01,22.3,17.3,19.45,1.79,19.45,98.0,60.0,81.0,12.46,82.5,4.0,0.3,1.58,1.08,1.35,149.46,72.94,136.0,4.8,0.57
2020-11-02,23.0,15.7,18.55,2.74,17.0,98.0,58.0,82.5,15.9,89.5,2.7,0.3,1.27,0.8,0.85,153.38,102.83,109.0,9.8,0.95
2020-11-03,24.7,12.2,18.49,4.7,18.6,99.0,50.0,77.33,20.11,82.5,3.8,0.2,1.42,1.15,0.9,122.08,84.34,106.0,0.0,0.0
2020-11-04,24.3,13.4,18.92,3.42,19.8,98.0,64.0,80.17,12.92,81.0,3.7,0.4,1.82,1.34,1.6,138.33,78.9,172.0,0.0,0.0
2020-11-05,22.5,16.2,19.08,2.24,18.95,96.0,58.0,78.5,13.01,78.5,3.3,0.4,1.34,0.74,1.1,125.08,65.02,120.5,2.2,0.26
2020-11-06,23.9,15.2,19.59,3.2,19.85,98.0,59.0,80.75,15.69,83.0,3.8,0.3,1.73,1.2,1.4,166.17,77.73,177.0,3.4,0.51
2020-11-07,25.6,13.2,19.55,4.29,20.05,99.0,61.0,80.79,14.24,82.0,3.8,0.2,1.48,1.18,1.0,114.25,76.82,102.5,0.0,0.0
2020-11-08,26.6,13.8,20.5,4.44,21.9,98.0,62.0,81.21,13.31,82.0,3.9,0.3,1.64,1.27,1.05,138.12,90.04,107.0,0.0,0.0
2020-11-09,26.3,21.1,23.1,1.6,22.3,92.0,72.0,83.88,5.52,85.0,4.3,0.4,2.24,1.0,2.4,114.08,58.4,102.0,4.4,0.75
2020-11-10,26.7,20.7,23.33,2.22,23.4,97.0,77.0,88.92,7.1,91.0,3.5,0.4,1.65,1.02,1.3,148.38,91.63,109.5,14.2,1.63
2020-11-11,26.9,20.4,22.95,2.09,22.5,98.0,75.0,90.54,7.66,93.0,3.3,0.3,1.25,0.97,0.8,145.92,97.12,124.0,5.4,0.76
