Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Umi_max,Umi_min,Umi_med,Umi_dp,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Dir_vento_med,Dir_vento_dp,Precipitacao_tot,Precipitacao_dp,Ori_vento_moda
2023-07-30,29.0,13.5,18.6,3.3,96.0,50.0,86.6,10.3,3.7,0.2,1.4,0.8,177.4,85.3,21.6,0.5,SE
2023-08-06,28.6,12.4,18.7,3.8,96.0,36.0,84.9,13.5,2.9,0.4,1.3,0.6,159.1,95.3,0.4,0.0,L
2023-08-13,33.7,15.7,19.4,3.1,95.0,31.0,86.1,11.7,5.4,0.7,2.5,1.1,165.1,80.0,95.8,1.1,L
2023-08-20,34.3,14.9,20.6,3.5,95.0,32.0,85.6,12.9,3.1,0.6,1.6,0.6,176.2,106.3,20.8,0.3,L
2023-08-27,36.6,14.6,20.4,5.0,95.0,29.0,78.5,17.4,3.8,0.5,2.0,0.9,182.9,86.0,70.6,1.2,SE
2023-09-03,33.1,13.9,18.5,3.6,95.0,55.0,86.0,9.9,4.5,0.6,2.0,0.9,189.5,109.6,52.2,0.9,L
2023-09-10,35.6,17.9,21.5,3.1,94.0,47.0,82.5,8.9,3.2,0.8,1.9,0.7,162.7,127.5,11.2,0.4,L
2023-09-17,35.3,11.0,20.4,4.6,95.0,31.0,82.3,13.8,4.0,0.5,2.1,0.9,150.6,108.5,5.8,0.2,NE
2023-09-24,40.2,15.5,23.7,4.5,95.0,30.0,80.0,15.2,4.8,1.1,2.0,0.9,182.3,119.5,0.0,0.0,L
2023-10-01,28.4,17.6,21.5,2.0,94.0,66.0,85.6,7.1,3.7,0.8,2.3,0.7,84.8,39.5,40.4,1.0,L
2023-10-08,24.0,17.4,20.2,1.4,95.0,76.0,90.0,4.6,5.0,0.3,1.7,1.3,160.5,104.6,126.0,2.2,L
2023-10-15,26.2,16.9,20.4,2.1,94.0,68.0,86.6,6.5,4.7,0.3,2.0,1.0,149.4,60.2,80.0,1.3,S
2023-10-22,28.5,18.1,20.6,1.8,95.0,66.0,87.6,6.8,3.7,1.1,2.5,0.8,161.8,70.9,93.2,2.3,S
2023-10-29,29.4,19.0,22.3,2.2,94.0,65.0,86.4,7.5,3.7,0.6,1.9,0.9,128.9,68.4,87.8,2.8,L
2023-11-05,32.2,14.4,22.2,3.0,95.0,46.0,83.8,12.0,2.9,0.7,1.6,0.6,154.2,116.7,34.8,1.1,L
2023-11-12,39.5,13.2,23.2,4.3,95.0,32.0,78.6,13.6,6.5,0.5,2.2,1.0,149.5,108.6,0.0,0.0,L
2023-11-19,40.0,21.4,25.8,3.6,95.0,33.0,83.3,12.9,5.6,0.8,2.5,1.3,197.4,100.8,43.2,1.1,O
2023-11-26,33.2,17.5,22.5,2.9,95.0,58.0,86.7,8.0,3.4,0.6,1.8,0.8,156.9,109.1,46.0,0.8,L
2023-12-03,31.0,20.3,25.0,2.7,95.0,61.0,85.3,9.3,5.7,0.5,2.6,0.9,128.9,92.1,38.8,2.3,L
2023-12-10,38.9,19.3,24.9,3.5,95.0,38.0,83.2,11.8,4.0,0.4,1.9,0.9,122.2,101.5,55.6,0.9,NE
2023-12-17,29.9,16.8,24.2,3.3,95.0,59.0,81.9,11.7,3.5,0.3,1.9,0.9,126.7,56.9,4.8,0.2,L
2023-12-24,31.6,20.0,25.8,2.8,95.0,61.0,79.5,10.2,4.1,0.3,2.0,1.0,124.4,77.8,1.8,0.1,L
2023-12-31,37.2,17.3,25.2,4.2,95.0,35.0,76.6,14.7,4.0,0.1,1.8,0.9,143.4,89.1,15.4,0.5,L
